,id,listing_url,last_scraped,source,name,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month
9087,841010897812446828,https://www.airbnb.com/rooms/841010897812446828,2025-06-21,city scrape,Room in Cute Berlin Castle with private park!,5873230,https://www.airbnb.com/users/show/5873230,Alexander,2013-04-11,"Berlin, Germany",within a few hours,100%,43%,t,,3.0,7.0,"['email', 'phone']",t,t,"Berlin, Germany",Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,52.48786984645021,13.38306293427948,Private room in castle,Private room,1,1.5,1.5 shared baths,1.0,1.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Garden view"", ""Oven"", ""Laundromat nearby"", ""Hot water"", ""Washer"", ""Dryer"", ""TV"", ""Lock on bedroom door"", ""Freezer"", ""Cooking basics"", ""Lockbox"", ""Outdoor furniture"", ""Free parking on premises"", ""Baking sheet"", ""Self check-in"", ""Bathtub"", ""First aid kit"", ""Rice maker"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Body soap"", ""Hammock"", ""Long term stays allowed"", ""Hangers"", ""Safe"", ""Fire extinguisher"", ""Clothing storage"", ""Microwave"", ""Portable fans"", ""Hot water kettle"", ""Backyard"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Essentials"", ""Books and reading material"", ""Stove"", ""Board games"", ""Coffee"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Piano"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""BBQ grill"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Dishwasher"", ""Blender"", ""Outdoor dining area"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$50.00,30,400,30.0,400.0,0,0,2,235,4,120,6000.0,5.0,5.0,5.0,5.0,0.2
9093,841206181493641482,https://www.airbnb.com/rooms/841206181493641482,2025-06-21,previous scrape,Private room in Berlin,502124798,https://www.airbnb.com/users/show/502124798,Running The,2023-02-21,,within an hour,100%,100%,t,,2.0,3.0,"['email', 'phone']",t,t,,Reuterstraße,Neukölln,52.4897781,13.424556,Private room in rental unit,Private room,2,,1.5 shared baths,,,"[""Wifi"", ""Paid parking on premises"", ""Host greets you"", ""Washer"", ""Dedicated workspace"", ""Kitchen""]",,3,365,3.0,365.0,0,0,0,0,3,25,,5.0,5.0,5.0,5.0,0.12
9095,842053424758910691,https://www.airbnb.com/rooms/842053424758910691,2025-06-20,city scrape,Comfort at Charlottenburg Castle,72554641,https://www.airbnb.com/users/show/72554641,Nina,2016-05-17,"Berlin, Germany",within an hour,100%,99%,t,Kreuzberg,5.0,14.0,"['email', 'phone']",t,t,,Mierendorffplatz,Charlottenburg-Wilm.,52.52427,13.29898,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,3.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Children\u2019s books and toys"", ""Hot water"", ""TV"", ""Freezer"", ""Stainless steel single oven"", ""Smart lock"", ""Children\u2019s dinnerware"", ""Central heating"", ""Cooking basics"", ""Baking sheet"", ""Paid street parking off premises"", ""Bathtub"", ""Pack \u2019n play/Travel crib"", ""Shower gel"", ""First aid kit"", ""Self check-in"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""High chair"", ""Single level home"", ""Crib"", ""Body soap"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Microwave"", ""Changing table"", ""Portable fans"", ""Hot water kettle"", ""Essentials"", ""Private entrance"", ""Books and reading material"", ""Board games"", ""Coffee"", ""Courtyard view"", ""Hair dryer"", ""Dishwasher"", ""Induction stove"", ""Coffee maker"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Dishes and silverware""]",$275.00,1,1125,2.3,1125.0,17,38,56,306,27,252,69300.0,4.89,4.85,4.81,4.81,2.0
9101,842543056371469274,https://www.airbnb.com/rooms/842543056371469274,2025-06-20,city scrape,"Große Wohnung im Zentrum, auch für Familien",276473149,https://www.airbnb.com/users/show/276473149,Anke,2019-07-16,"Berlin, Germany",within an hour,100%,100%,t,,1.0,5.0,"['email', 'phone']",t,t,"Berlin, Germany",Pankow Süd,Pankow,52.55437,13.4184,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,3.0,"[""Iron"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Keypad"", ""Hot water"", ""Washer"", ""Cooking basics"", ""Electric stove"", ""Free parking on premises"", ""Sound system with Bluetooth and aux"", ""Self check-in"", ""Bathtub"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Window guards"", ""Body soap"", ""Shampoo"", ""Single oven"", ""Microwave"", ""Clothing storage: wardrobe and dresser"", ""Coffee maker: drip coffee maker, espresso machine, pour-over coffee"", ""Hot water kettle"", ""HDTV with standard cable, Netflix"", ""Drying rack for clothing"", ""Essentials"", ""Board games"", ""Coffee"", ""Extra pillows and blankets"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Game console"", ""Dishwasher"", ""Heating"", ""Mini fridge"", ""Dining table"", ""Children's playroom"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$238.00,2,15,2.0,15.0,22,52,82,82,12,113,26894.0,4.75,4.75,4.67,4.5,0.57
9102,842545682053320438,https://www.airbnb.com/rooms/842545682053320438,2025-06-20,city scrape,Design Apart 1 BR/Pankow-P. Berg/Netflix/Parking,130881517,https://www.airbnb.com/users/show/130881517,Novi,2017-05-18,"Berlin, Germany",within an hour,100%,100%,t,,15.0,15.0,"['email', 'phone']",t,t,"Berlin, Germany",Pankow Süd,Pankow,52.5692585,13.4217519,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Iron"", ""Noise decibel monitors on property"", ""Private patio or balcony"", ""Cleaning products"", ""Outdoor playground"", ""Free street parking"", ""Sonstiges induction stove"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Laundromat nearby"", ""Hot water"", ""Freezer"", ""Stainless steel single oven"", ""Central heating"", ""Cooking basics"", ""Lockbox"", ""42 inch HDTV with Netflix, standard cable"", ""Free parking on premises"", ""Pack \u2019n play/Travel crib - available upon request"", ""Baking sheet"", ""Self check-in"", ""Bathtub"", ""Shower gel"", ""First aid kit"", ""Smoke alarm"", ""Clothing storage: closet"", ""Refrigerator"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""Single level home"", ""Shampoo"", ""Body soap"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Crib - available upon request"", ""Microwave"", ""Coffee maker: espresso machine"", ""Portable fans"", ""Hot water kettle"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Essentials"", ""Private entrance"", ""Books and reading material"", ""Coffee"", ""Extra pillows and blankets"", ""Fast wifi \u2013 56 Mbps"", ""Hair dryer"", ""Dishwasher"", ""Mini fridge"", ""Dining table"", ""Room-darkening shades"", ""Standalone high chair - available upon request"", ""Toaster"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$66.00,92,1125,72.2,1125.0,1,1,19,294,13,255,16830.0,4.85,4.62,4.77,4.69,1.18
9103,842734068423504755,https://www.airbnb.com/rooms/842734068423504755,2025-06-20,city scrape,Modern apartment in Prenzlauer Berg,12332001,https://www.airbnb.com/users/show/12332001,Oliver,2014-02-17,"Berlin, Germany",within an hour,100%,100%,t,,1.0,3.0,"['email', 'phone', 'work_email']",t,t,"Berlin, Germany",Prenzlauer Berg Nord,Pankow,52.55155,13.41929,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Iron"", ""Sonstiges induction stove"", ""Garden view"", ""Hot water"", ""Smart lock"", ""Children\u2019s dinnerware"", ""50 inch TV"", ""Cooking basics"", ""Outdoor furniture"", ""Self check-in"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Wine glasses"", ""High chair"", ""Crib"", ""Body soap"", ""Hangers"", ""Kitchen"", ""Shared backyard \u2013 Not fully fenced"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Pets allowed"", ""Coffee"", ""Shared patio or balcony"", ""Courtyard view"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Dining table"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Clothing storage: wardrobe"", ""Fast wifi \u2013 70 Mbps"", ""Coffee maker: Nespresso"", ""Dishes and silverware""]",$135.00,4,40,4.0,1125.0,3,5,29,92,68,255,34425.0,4.96,4.97,4.87,4.81,2.59
9106,843266693729516313,https://www.airbnb.com/rooms/843266693729516313,2025-06-20,city scrape,Cozy Appartment in Neukölln,27902189,https://www.airbnb.com/users/show/27902189,Hannah,2015-02-17,"Berlin, Germany",within a day,90%,58%,t,,2.0,2.0,"['email', 'phone']",t,t,"Berlin, Germany",Neuköllner Mitte/Zentrum,Neukölln,52.47693,13.43824,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Hot water"", ""Washer"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Lockbox"", ""Electric stove"", ""Baking sheet"", ""Self check-in"", ""Bathtub"", ""Smoke alarm"", ""Refrigerator"", ""- body soap"", ""Bed linens"", ""Hangers"", ""Fire extinguisher"", ""Coffee maker: espresso machine"", ""Stainless steel oven"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Pets allowed"", ""Coffee"", ""Hair dryer"", ""Dishwasher"", ""Dining table"", ""Toaster"", ""Dedicated workspace"", ""Blender"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$133.00,4,365,4.0,365.0,2,4,4,4,22,113,15029.0,4.95,4.91,4.64,4.86,0.82
9111,845000090345734199,https://www.airbnb.com/rooms/845000090345734199,2025-06-20,city scrape,Luxstay Kingkong,202779274,https://www.airbnb.com/users/show/202779274,Quang Cong,2018-07-16,"Berlin, Germany",within an hour,100%,99%,t,Friedrichsfelde,5.0,5.0,"['email', 'phone']",t,t,,Neu Lichtenberg,Lichtenberg,52.5093665,13.49977,Entire rental unit,Entire home/apt,7,1.0,1 bath,3.0,4.0,"[""Iron"", ""Ceiling fan"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Oven"", ""Laundromat nearby"", ""Hot water"", ""Washer"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Lockbox"", ""Free parking on premises"", ""Self check-in"", ""Bathtub"", ""Shower gel"", ""First aid kit"", ""Rice maker"", ""Refrigerator"", ""Bed linens"", ""Crib"", ""Shampoo"", ""Body soap"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Microwave"", ""Portable fans"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Drying rack for clothing"", ""Essentials"", ""Coffee"", ""Extra pillows and blankets"", ""Hair dryer"", ""Induction stove"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$195.00,2,365,2.0,1125.0,7,15,32,260,37,255,49725.0,4.86,4.95,4.73,4.73,3.12
9112,845392024323566199,https://www.airbnb.com/rooms/845392024323566199,2025-06-20,city scrape,[SR] Top-Apartment Friedrichshain nahe «Boxi»,909226,https://www.airbnb.com/users/show/909226,Werner,2011-08-02,"Berlin, Germany",within an hour,100%,100%,t,Tempelhof,13.0,14.0,"['email', 'phone']",t,t,"Berlin, Germany",Frankfurter Allee Nord,Friedrichshain-Kreuzberg,52.5166249,13.4704173,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,"[""Iron"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Outdoor playground"", ""Stainless steel electric stove"", ""Laundromat nearby"", ""Hot water"", ""Freezer"", ""Stainless steel single oven"", ""Central heating"", ""Cooking basics"", ""Outdoor furniture"", ""Free dryer \u2013 In building"", ""Baking sheet"", ""Paid street parking off premises"", ""Shower gel"", ""First aid kit"", ""Free washer \u2013 In building"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Crib"", ""Body soap"", ""Shampoo"", ""Hangers"", ""Safe"", ""Kitchen"", ""Microwave"", ""Clothing storage: wardrobe and dresser"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Park view"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Host greets you"", ""Hair dryer"", ""Dishwasher"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Blender"", ""Outdoor dining area"", ""42 inch HDTV with standard cable, Netflix"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Dishes and silverware""]",$252.00,3,14,3.0,1125.0,7,27,51,306,34,189,47628.0,4.97,5.0,4.97,4.74,1.27
9115,845590811753289734,https://www.airbnb.com/rooms/845590811753289734,2025-06-21,previous scrape,Penthouse Studio in Kreuzberg am Viktoriapark,6036970,https://www.airbnb.com/users/show/6036970,Julia,2013-04-22,"Berlin, Germany",within a day,90%,80%,t,,3.0,3.0,"['email', 'phone']",t,t,"Berlin, Germany",Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,52.48641590286496,13.377410825375726,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Babysitter recommendations"", ""Oven"", ""Hot water"", ""High chair - available upon request"", ""Freezer"", ""City skyline view"", ""Children\u2019s dinnerware"", ""Retro Radio  sound system"", ""Central heating"", ""Cooking basics"", ""Lockbox"", ""Electric stove"", ""Elevator"", ""Baking sheet"", ""Paid street parking off premises"", ""Self check-in"", ""Shower gel"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""Baby bath - available upon request"", ""Bed linens"", ""Body soap"", ""Shampoo"", ""Children\u2019s bikes"", ""Long term stays allowed"", ""Changing table - available upon request"", ""Hangers"", ""Clothing storage"", ""Microwave"", ""Portable fans"", ""Hot water kettle"", ""Backyard"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Essentials"", ""Books and reading material"", ""Board games"", ""Coffee"", ""Park view"", ""Conditioner"", ""Extra pillows and blankets"", ""Hair dryer"", ""Outlet covers"", ""Mini fridge"", ""Dining table"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Dishes and silverware""]",,5,100,5.0,100.0,0,0,0,0,12,13,,4.75,4.67,4.92,4.5,0.46
9117,845712568625206230,https://www.airbnb.com/rooms/845712568625206230,2025-06-21,city scrape,P22 - Room22 Apartment Prenzlauer Berg,6444753,https://www.airbnb.com/users/show/6444753,Elisa,2013-05-17,,within an hour,100%,96%,t,Kreuzberg,9.0,9.0,"['email', 'phone']",t,t,"Berlin, Germany",Helmholtzplatz,Pankow,52.54534,13.41568,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,"[""Cleaning products"", ""Wifi"", ""Hot water"", ""Smart lock"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free dryer \u2013 In building"", ""Baking sheet"", ""Paid street parking off premises"", ""Self check-in"", ""Shower gel"", ""Free washer \u2013 In building"", ""Smoke alarm"", ""Refrigerator"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""Single level home"", ""Body soap"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""AEG stainless steel single oven"", ""Fire extinguisher"", ""Kitchen"", ""43 inch HDTV with standard cable"", ""Crib - available upon request"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Private entrance"", ""Books and reading material"", ""Luggage dropoff allowed"", ""Hair dryer"", ""AEG induction stove"", ""Dining table"", ""Room-darkening shades"", ""Standalone high chair - available upon request"", ""Toaster"", ""Dishwasher"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Dishes and silverware""]",$142.00,5,182,4.8,182.0,14,33,62,264,49,255,36210.0,4.9,4.92,4.94,4.76,2.19
9125,846222820409885778,https://www.airbnb.com/rooms/846222820409885778,2025-06-21,city scrape,Cozy apartment in Berlin Neukölln,505180373,https://www.airbnb.com/users/show/505180373,Michael,2023-03-13,,within an hour,100%,100%,t,,1.0,1.0,['phone'],f,t,,Reuterstraße,Neukölln,52.481649970664165,13.43462400405628,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Cleaning products"", ""Wifi"", ""Free street parking"", ""Oven"", ""Hot water"", ""Washer"", ""Cooking basics"", ""Lockbox"", ""Baking sheet"", ""Paid street parking off premises"", ""Bathtub"", ""Self check-in"", ""Shower gel"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Body soap"", ""Shampoo"", ""Long term stays allowed"", ""Essentials"", ""Stove"", ""Coffee maker"", ""Heating"", ""Toaster"", ""Dishwasher"", ""Kitchen"", ""Dishes and silverware""]",$133.00,3,365,3.0,365.0,27,38,38,38,17,63,8379.0,4.59,4.47,4.82,4.47,0.65
9127,846755641670590656,https://www.airbnb.com/rooms/846755641670590656,2025-06-20,city scrape,22 qm Zimmer in Altbauwohnung,194532788,https://www.airbnb.com/users/show/194532788,Sebastian,2018-06-09,"Berlin, Germany",within an hour,100%,87%,t,,1.0,1.0,"['email', 'phone']",t,t,,Osloer Straße,Mitte,52.55180417180101,13.38968557980393,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Wifi"", ""Host greets you"", ""Fire extinguisher"", ""First aid kit"", ""Smoke alarm"", ""Washer"", ""Refrigerator"", ""Dedicated workspace"", ""Kitchen""]",$44.00,1,365,1.0,365.0,1,5,5,5,132,255,11220.0,4.89,4.8,4.85,4.85,4.8
9129,846883611117027671,https://www.airbnb.com/rooms/846883611117027671,2025-06-21,city scrape,Zimmer am Prenzlauer Berg,494629069,https://www.airbnb.com/users/show/494629069,Katharina,2023-01-06,"Berlin, Germany",within a day,67%,89%,t,,1.0,1.0,['phone'],t,t,,Prenzlauer Berg Nord,Pankow,52.54876152539224,13.424175134851394,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Cleaning products"", ""Wifi"", ""Hot water"", ""Washer"", ""TV"", ""Central heating"", ""Cooking basics"", ""Lockbox"", ""Self check-in"", ""Bathtub"", ""Carbon monoxide alarm"", ""Free dryer"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Body soap"", ""Hangers"", ""Paid parking on premises"", ""Drying rack for clothing"", ""Essentials"", ""Pets allowed"", ""Extra pillows and blankets"", ""Hair dryer"", ""Coffee maker"", ""Room-darkening shades"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware""]",$70.00,1,365,1.0,365.0,16,34,49,300,177,255,17850.0,4.76,4.64,4.85,4.72,8.23
9131,847678328986878786,https://www.airbnb.com/rooms/847678328986878786,2025-06-21,city scrape,"Mitten in Berlin, ruhig, Balkon",130723111,https://www.airbnb.com/users/show/130723111,Jan,2017-05-17,"Vienna, Austria",within an hour,100%,100%,t,,1.0,1.0,"['email', 'phone']",t,t,,Südliche Friedrichstadt,Friedrichshain-Kreuzberg,52.5046085,13.3781651,Entire condo,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Iron"", ""55 inch HDTV with Apple TV, Chromecast, premium cable, standard cable"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Garden view"", ""Hot water"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Lockbox"", ""Outdoor furniture"", ""Elevator"", ""Baking sheet"", ""Self check-in"", ""Shower gel"", ""First aid kit"", ""Bosch induction stove"", ""Free dryer"", ""Smoke alarm"", ""Bed linens"", ""Ethernet connection"", ""Bosch single oven"", ""Body soap"", ""Shampoo"", ""Long term stays allowed"", ""Bidet"", ""Hangers"", ""Fire extinguisher"", ""Kitchen"", ""Shared backyard \u2013 Not fully fenced"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Free washer"", ""Essentials"", ""Books and reading material"", ""LG refrigerator"", ""Board games"", ""Private entrance"", ""Conditioner"", ""Extra pillows and blankets"", ""Hair dryer"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Dishwasher"", ""Outdoor dining area"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Dishes and silverware""]",$249.00,3,365,3.0,365.0,7,7,19,45,58,255,63495.0,4.88,4.91,4.74,4.69,2.28
9137,847854968696512429,https://www.airbnb.com/rooms/847854968696512429,2025-06-21,city scrape,"Apt ""sun kiss"" in the best city location",505554180,https://www.airbnb.com/users/show/505554180,Tracy,2023-03-15,,within an hour,92%,100%,t,,1.0,1.0,"['email', 'phone']",t,t,,Alexanderplatz,Mitte,52.52883,13.40027,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Iron"", ""Cleaning products"", ""Hot water"", ""City skyline view"", ""Central heating"", ""Cooking basics"", ""Elevator"", ""Shower gel"", ""Carbon monoxide alarm"", ""Other stainless steel induction stove"", ""Smoke alarm"", ""Bed linens"", ""Single level home"", ""Crib"", ""Body soap"", ""Shampoo"", ""Long term stays allowed"", ""Smoking allowed"", ""Hangers"", ""Microwave"", ""Coffee maker: espresso machine"", ""Portable fans"", ""Hot water kettle"", ""Fast wifi \u2013 100 Mbps"", ""Drying rack for clothing"", ""Essentials"", ""Pets allowed"", ""Coffee"", ""Conditioner"", ""Host greets you"", ""Hair dryer"", ""Mini fridge"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$130.00,1,365,1.1,365.0,15,30,51,228,145,255,33150.0,4.81,4.87,4.84,4.71,5.29
